식당이미지(ID),식당(ID),식당명,지역명,식당이미지(URL),식당상태
3243,230106,초원샤브뷔페,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/230106_160592673.jpg,미확인
3286,236619,쥬씨 대방역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/236619_1739106779.jpg,미확인
3287,237193,경성,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/237193_1677130566.jpg,폐업
3292,240415,이층,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/240415_861761348.jpg,폐업
3324,244727,슈퍼사이즈 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/244727_1114477842.jpg,운영중
3349,250463,더치앤빈 서울양평점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/250463_281014063.jpg,운영중
3350,250463,더치앤빈 서울양평점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/250463_1275716378.jpg,운영중
3360,254129,접시고기 당산점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/254129_903955738.jpg,미확인
3361,254129,접시고기 당산점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/254129_1647904351.jpg,미확인
3364,256283,아맛나슈퍼선유도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/256283_452406431.jpg,미확인
3369,260780,로드락후라이드 선유도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/260780_307522910.jpg,미확인
3370,260780,로드락후라이드 선유도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/260780_711370942.jpg,미확인
3385,264574,카페 잇츠미,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/264574_1447940719.jpg,미확인
3386,264574,카페 잇츠미,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/264574_159382552.jpg,미확인
3399,266473,빵에빠지다,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/266473_1640871506.jpg,운영중
3400,266473,빵에빠지다,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/266473_2034405860.jpg,운영중
3410,268081,삼정브로스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/268081_1030164136.jpg,폐업
3411,268081,삼정브로스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/268081_816222343.jpg,폐업
3423,269562,블랙모티브 영등포구청역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/269562_264053003.jpg,폐업
3424,269562,블랙모티브 영등포구청역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/269562_336716233.jpg,폐업
3439,274048,메가커피,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/274048_1588706142.jpg,폐업
3442,275020,닭요리의 신,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/275020_1709207198.jpg,폐업
3445,275908,임태희커피LAB,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/275908_854210495.jpg,운영중
3446,275908,임태희커피LAB,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/275908_1886372460.jpg,운영중
3461,281450,광씨네 전주콩나물국밥,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/281450_1719394426.jpg,운영중
3462,281450,광씨네 전주콩나물국밥,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/281450_1206574837.jpg,운영중
3471,283764,광화문 미진 신세계타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/283764_537552214.jpg,폐업
3472,283764,광화문 미진 신세계타임스퀘어점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/283764_916290636.jpg,폐업
3479,283790,7080 라이브 카페 락쎌라,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/283790_678770477.jpg,미확인
3480,283790,7080 라이브 카페 락쎌라,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/283790_857672560.jpg,미확인
3486,286022,유오디아,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/286022_987861290.jpg,폐업
3487,286022,유오디아,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/286022_267050423.jpg,폐업
3527,291148,밀루필로,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/291148_69511988.jpg,미확인
3528,291148,밀루필로,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/291148_1134971313.jpg,미확인
3535,291533,밥스클럽,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/291533_1292513772.jpg,미확인
3536,291533,밥스클럽,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/291533_911171301.jpg,미확인
3543,293272,마라공방,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/293272_129444400.jpg,미확인
3544,293272,마라공방,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/293272_48927455.jpg,미확인
3576,298065,브로스비어 당산점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/298065_507198341.jpg,미확인
3577,298065,브로스비어 당산점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/298065_1612311247.jpg,미확인
3590,299604,개성손만두 여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/299604_727226969.jpg,운영중
3591,299604,개성손만두 여의도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/299604_226064962.jpg,운영중
3596,301556,처갓집양념치킨 신길점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/301556_359392072.jpg,미확인
3633,305706,두찜 문래점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/305706_840260874.jpg,운영중
3634,306004,굴레방다리김치찌개,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/306004_1508800724.jpg,미확인
3635,306004,굴레방다리김치찌개,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/306004_1241680757.jpg,미확인
3653,314789,고기한끼 영등포구청점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/314789_278126707.jpg,폐업
3655,314920,조스타커피,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/314920_485432238.jpg,폐업
3656,314920,조스타커피,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/314920_938675709.jpg,폐업
3662,315622,103호중식포차,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/315622_1901913754.jpg,운영중
3663,315622,103호중식포차,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/315622_461253635.jpg,운영중
3666,316752,또순이네 순대국분식,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/316752_862822621.jpg,폐업
3667,316752,또순이네 순대국분식,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/316752_1723239507.jpg,폐업
3670,317029,반샤쿠로바다야끼,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/317029_2017172371.jpg,미확인
3671,317029,반샤쿠로바다야끼,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/317029_887983195.jpg,미확인
3681,317394,월송,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/317394_982145747.jpg,미확인
3682,317394,월송,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/317394_490892760.jpg,미확인
3702,321490,베즐리,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/321490_565179465.jpg,미확인
3703,321490,베즐리,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/321490_404354384.jpg,미확인
3717,323507,맛나두부,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/323507_397406399.jpg,미확인
3718,323507,맛나두부,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/323507_944178099.jpg,미확인
3725,324139,상하이 몽,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/324139_1838490362.jpg,미확인
3726,324139,상하이 몽,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/324139_674425482.jpg,미확인
3738,328201,커피101스트릿,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/328201_1546772876.jpg,운영중
3739,328201,커피101스트릿,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/328201_725607046.jpg,운영중
3777,332905,착한피자 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/332905_230025324.jpg,미확인
3778,332905,착한피자 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/332905_1060870697.jpg,미확인
3816,337586,버거공장,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/337586_15578365.jpg,폐업
3819,338682,ONOFF(마켓온오프투고),서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/338682_1929871987.jpg,폐업
3820,338682,ONOFF(마켓온오프투고),서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/338682_1423676880.jpg,폐업
3839,342029,커피온리 당산역사점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/342029_1474906998.jpg,운영중
3857,344875,다사랑치킨 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/344875_610493397.jpg,미확인
3858,344875,다사랑치킨 영등포점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/344875_1663157031.jpg,미확인
3867,347371,카페드리브,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/347371_1307334284.jpg,운영중
3868,347371,카페드리브,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/347371_8263151.jpg,운영중
3895,353871,토끼굴남원추어탕,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/353871_461191172.jpg,미확인
3896,353871,토끼굴남원추어탕,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/353871_1499677135.jpg,미확인
3904,355566,스마일찹쌀꽈배기,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/355566_1189782567.jpg,운영중
3905,355566,스마일찹쌀꽈배기,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/355566_953961024.jpg,운영중
3906,355717,카페콜론 테라스원점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/355717_1514936582.jpg,운영중
3907,355717,카페콜론 테라스원점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/355717_124716443.jpg,운영중
3942,360090,카페플러스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/360090_154382981.jpg,운영중
3943,360090,카페플러스,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/360090_798068007.jpg,운영중
3954,361117,구이구이,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/361117_2082584096.jpg,운영중
3955,361117,구이구이,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/361117_429607926.jpg,운영중
3962,363764,리틀파파포 선유도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/363764_755049657.jpg,운영중
3963,363764,리틀파파포 선유도점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/363764_296654405.jpg,운영중
3972,369480,HI 꼬꼬 치킨 & 불닭발 도림사거리점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/369480_938651816.jpg,미확인
3973,369480,HI 꼬꼬 치킨 & 불닭발 도림사거리점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/369480_2039052998.jpg,미확인
3997,375140,Cafe Be+,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/375140_1863163846.jpg,미확인
3998,375140,Cafe Be+,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/375140_674644375.jpg,미확인
4013,378419,JK가든,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/378419_2064410891.jpg,운영중
4014,378419,JK가든,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/378419_151747219.jpg,운영중
4015,378423,Dylanstable,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/378423_350025613.jpg,미확인
4016,378423,Dylanstable,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/378423_686112059.jpg,미확인
4031,382373,고래등면옥,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/382373_1069229656.jpg,폐업
4032,382373,고래등면옥,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/382373_1601082096.jpg,폐업
4035,383818,사랑채얼음막걸리,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/383818_687395414.jpg,미확인
4036,383818,사랑채얼음막걸리,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/383818_818671422.jpg,미확인
4046,384305,둘둘치킨 대림우성아파트점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/384305_983086221.jpg,운영중
4047,384305,둘둘치킨 대림우성아파트점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/384305_17520191.jpg,운영중
4091,393872,쇼차이데,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/393872_1088480366.jpg,운영중
4092,393872,쇼차이데,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-10/restaurant/393872_710232867.jpg,운영중
4112,400458,라밥 문래역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/400458_751068545.jpg,운영중
4113,400458,라밥 문래역점,서울특별시 영등포구,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-12/restaurant/400458_364516807.jpg,운영중
